NQO2	GeneExpression	9606.ENSP00000337773
KCY	GeneExpression	9606.ENSP00000360939
CAC1A	GeneExpression	9606.ENSP00000353362
SSR2	GeneExpression	9606.ENSP00000350198
TBA1A	GeneExpression	9606.ENSP00000301071
VKGC	GeneExpression	9606.ENSP00000233838
GUC2C	GeneExpression	9606.ENSP00000261170
TOP1M	GeneExpression	9606.ENSP00000328835
IL1R1	GeneExpression	9606.ENSP00000233946
HCK	GeneExpression	9606.ENSP00000365012
ANFB	GeneExpression	9606.ENSP00000365651
SC6A2	GeneExpression	9606.ENSP00000219833
NFKB1	GeneExpression	9606.ENSP00000226574
FGFR1	GeneExpression	9606.ENSP00000393312
THIL	GeneExpression	9606.ENSP00000265838
IL2RG	GeneExpression	9606.ENSP00000363318
ACHA2	GeneExpression	9606.ENSP00000385026
PYGM	GeneExpression	9606.ENSP00000164139
SOAT1	GeneExpression	9606.ENSP00000356591
TBE	GeneExpression	9606.ENSP00000357651
PDE4B	GeneExpression	9606.ENSP00000332116
CAC1B	GeneExpression	9606.ENSP00000360406
PRIO	GeneExpression	9606.ENSP00000368752
DRD3	GeneExpression	9606.ENSP00000373169
TLR9	GeneExpression	9606.ENSP00000417517
P2Y12	GeneExpression	9606.ENSP00000307259
PRLR	GeneExpression	9606.ENSP00000371432
MTRR	GeneExpression	9606.ENSP00000264668
GLRA2	GeneExpression	9606.ENSP00000218075
PTGR2	GeneExpression	9606.ENSP00000267568
OPRK	GeneExpression	9606.ENSP00000265572
PDPK1	GeneExpression	9606.ENSP00000344220
V1AR	GeneExpression	9606.ENSP00000299178
VATA	GeneExpression	9606.ENSP00000273398
ACH10	GeneExpression	9606.ENSP00000250699
BCAT1	GeneExpression	9606.ENSP00000443459
HRH1	GeneExpression	9606.ENSP00000380247
ANGP1	GeneExpression	9606.ENSP00000428340
ANGP2	GeneExpression	9606.ENSP00000314897
SCNNG	GeneExpression	9606.ENSP00000300061
CAH11	GeneExpression	9606.ENSP00000084798
NOS2	GeneExpression	9606.ENSP00000327251
NMDE3	GeneExpression	9606.ENSP00000293190
KCC2G	GeneExpression	9606.ENSP00000319060
LOX5	GeneExpression	9606.ENSP00000363512
GBRB2	GeneExpression	9606.ENSP00000274547
COLI	GeneExpression	9606.ENSP00000264708
MK03	GeneExpression	9606.ENSP00000263025
RET	GeneExpression	9606.ENSP00000347942
KCMB3	GeneExpression	9606.ENSP00000319370
PSMD1	GeneExpression	9606.ENSP00000309474
CSF3R	GeneExpression	9606.ENSP00000362195
AGTR2	GeneExpression	9606.ENSP00000360973
INAR1	GeneExpression	9606.ENSP00000270139
SYTL4	GeneExpression	9606.ENSP00000263033
HDAC9	GeneExpression	9606.ENSP00000408617
ADA	GeneExpression	9606.ENSP00000361965
AOFB	GeneExpression	9606.ENSP00000367309
CFTR	GeneExpression	9606.ENSP00000003084
CBPE	GeneExpression	9606.ENSP00000386104
PI2R	GeneExpression	9606.ENSP00000291294
AZIN2	GeneExpression	9606.ENSP00000294517
CAC1D	GeneExpression	9606.ENSP00000288139
EPHA2	GeneExpression	9606.ENSP00000351209
VMAT2	GeneExpression	9606.ENSP00000298472
GAMT	GeneExpression	9606.ENSP00000403536
HPRT	GeneExpression	9606.ENSP00000298556
CALM	GeneExpression	9606.ENSP00000349467
EDNRA	GeneExpression	9606.ENSP00000315011
FCN3	GeneExpression	9606.ENSP00000270879
KCRU	GeneExpression	9606.ENSP00000406577
FYN	GeneExpression	9606.ENSP00000346671
RYR1	GeneExpression	9606.ENSP00000352608
CAC1C	GeneExpression	9606.ENSP00000266376
ACE	GeneExpression	9606.ENSP00000290866
ATPD	GeneExpression	9606.ENSP00000215375
EPOR	GeneExpression	9606.ENSP00000222139
MMP2	GeneExpression	9606.ENSP00000219070
ASM	GeneExpression	9606.ENSP00000340409
RXRA	GeneExpression	9606.ENSP00000419692
ADH1B	GeneExpression	9606.ENSP00000306606
IL1RA	GeneExpression	9606.ENSP00000259206
GBRA2	GeneExpression	9606.ENSP00000348897
PGBM	GeneExpression	9606.ENSP00000363827
CAH2	GeneExpression	9606.ENSP00000285379
CDK6	GeneExpression	9606.ENSP00000265734
VMAT1	GeneExpression	9606.ENSP00000276373
P4HA1	GeneExpression	9606.ENSP00000263556
EPCR	GeneExpression	9606.ENSP00000216968
NMDZ1	GeneExpression	9606.ENSP00000360608
CP3A4	GeneExpression	9606.ENSP00000337915
GLRA3	GeneExpression	9606.ENSP00000274093
SCN4A	GeneExpression	9606.ENSP00000396320
CHLE	GeneExpression	9606.ENSP00000264381
DPYD	GeneExpression	9606.ENSP00000359211
