9606.ENSP00000419101	ptmod	9606.ENSP00000325074
9606.ENSP00000361423	expression	9606.ENSP00000228872
9606.ENSP00000419782	catalysis	9606.ENSP00000320663
9606.ENSP00000307766	reaction	9606.ENSP00000349478
9606.ENSP00000398655	catalysis	9606.ENSP00000244007
9606.ENSP00000266970	activation	9606.ENSP00000322570
9606.ENSP00000270202	ptmod	9606.ENSP00000381045
9606.ENSP00000301071	catalysis	9606.ENSP00000358921
9606.ENSP00000349467	activation	9606.ENSP00000274643
9606.ENSP00000378492	reaction	9606.ENSP00000341821
9606.ENSP00000324740	catalysis	9606.ENSP00000339186
9606.ENSP00000360266	ptmod	9606.ENSP00000257904
9606.ENSP00000299178	reaction	9606.ENSP00000217270
9606.ENSP00000266970	catalysis	9606.ENSP00000384396
9606.ENSP00000270139	catalysis	9606.ENSP00000360683
9606.ENSP00000282561	activation	9606.ENSP00000303315
9606.ENSP00000366506	reaction	9606.ENSP00000428824
9606.ENSP00000356438	activation	9606.ENSP00000252486
9606.ENSP00000360266	expression	9606.ENSP00000308774
9606.ENSP00000284049	activation	9606.ENSP00000367034
9606.ENSP00000302486	reaction	9606.ENSP00000364749
9606.ENSP00000345751	activation	9606.ENSP00000286713
9606.ENSP00000355316	reaction	9606.ENSP00000354859
9606.ENSP00000346671	ptmod	9606.ENSP00000346694
9606.ENSP00000292408	expression	9606.ENSP00000358548
9606.ENSP00000356713	activation	9606.ENSP00000296871
9606.ENSP00000351314	catalysis	9606.ENSP00000216911
9606.ENSP00000427562	catalysis	9606.ENSP00000225941
9606.ENSP00000329623	ptmod	9606.ENSP00000265164
9606.ENSP00000363827	catalysis	9606.ENSP00000359583
9606.ENSP00000356713	activation	9606.ENSP00000296870
9606.ENSP00000313661	reaction	9606.ENSP00000302811
9606.ENSP00000270202	catalysis	9606.ENSP00000353427
9606.ENSP00000368766	reaction	9606.ENSP00000304767
9606.ENSP00000215832	ptmod	9606.ENSP00000451263
9606.ENSP00000361423	inhibition	9606.ENSP00000254667
9606.ENSP00000286301	ptmod	9606.ENSP00000360916
9606.ENSP00000263025	ptmod	9606.ENSP00000376436
9606.ENSP00000267163	ptmod	9606.ENSP00000261211
9606.ENSP00000336630	reaction	9606.ENSP00000431418
9606.ENSP00000378699	ptmod	9606.ENSP00000256996
9606.ENSP00000378699	activation	9606.ENSP00000325017
9606.ENSP00000263025	catalysis	9606.ENSP00000361021
9606.ENSP00000265734	activation	9606.ENSP00000367408
9606.ENSP00000257904	reaction	9606.ENSP00000343392
9606.ENSP00000264498	inhibition	9606.ENSP00000239243
9606.ENSP00000345096	reaction	9606.ENSP00000262891
9606.ENSP00000346155	reaction	9606.ENSP00000252087
